doc,utterance,speaker,query,result,adj_text,adj_semtag,adj_semdesc
SFQE,364,S0511,that 's ADJ - start,that 's unbelievable,unbelievable,A5:1,Evaluation:- Good/bad
SQ2L,1,S0167,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SQ2L,187,S0110,that 's ADJ - start,that 's fantastic,fantastic,A5:1,Evaluation:- Good/bad
SQ2L,193,S0110,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SQ2L,405,S0167,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SQ2L,429,S0167,that 's ADJ - start,that 's disgraceful,disgraceful,G2:2,General ethics
SRG8,159,S0144,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SRG8,394,S0024,that 's ADJ - start,that 's great,great,A5:1,Evaluation:- Good/bad
SRG8,396,S0024,that 's ADJ - start,that 's great,great,A5:1,Evaluation:- Good/bad
SBG4,439,S0417,that 's ADJ - start,that 's funny,funny,E4:1,Happy/sad: Happy
S3JF,46,S0192,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S3JF,117,S0227,that 's ADJ - start,that 's tight,tight,N3:2,Measurement: Size 
S3JF,256,S0192,that 's ADJ - start,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
S3JF,295,S0190,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S3JF,483,S0192,that 's ADJ - start,that 's interesting,interesting,X5:2,Interest/boredom/excited/energetic
S3JF,930,S0190,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S3JF,1134,S0227,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S3JF,1663,S0192,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SN2R,155,S0519,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SN2R,430,S0521,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SCSF,283,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SCSF,285,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SCSF,455,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SCSF,471,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SCSF,494,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SCSF,547,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SCSF,637,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SCSF,829,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SCSF,1095,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SCSF,1141,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SCSF,1395,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SCSF,1994,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SCSF,1996,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SCSF,2005,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SCSF,2063,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SCSF,2096,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SR5J,1015,S0493,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SR5J,1491,S0492,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SH6W,116,S0416,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S9YG,268,S0618,that 's ADJ - start,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
S9YG,409,S0618,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SEVC,311,S0680,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S7QE,30,S0251,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S7QE,398,S0251,that 's ADJ - start,that 's incredible,incredible,A6:2,Comparing:- Usual/unusual 
S7QE,543,S0251,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S66E,84,S0405,that 's ADJ - start,that 's awful,awful,O4:2,Judgement of appearance (pretty etc.)
SRVD,144,S0179,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SRWD,76,S0680,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S8PW,2,S0455,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S8PW,55,S0454,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S8PW,278,S0455,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S8PW,310,S0454,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S8PW,683,S0455,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S8PW,894,S0454,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
S8PW,949,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S8PW,968,S0452,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S8PW,1005,S0454,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S8PW,1112,S0454,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
S8PW,1116,S0452,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S8PW,1238,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S8PW,1633,S0455,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S8PW,1750,S0454,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S8PW,1760,S0452,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
S8PW,1886,S0455,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S8PW,1905,S0454,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S8PW,2454,S0452,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S8PW,2480,S0454,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
S8PW,2496,S0454,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SCWW,272,S0058,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
ST64,85,S0012,that 's ADJ - start,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
ST64,408,S0012,that 's ADJ - start,that 's horrible,horrible,O4:2,Judgement of appearance (pretty etc.)
ST64,457,S0013,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S7WR,132,S0653,that 's ADJ - start,that 's lovely,lovely,O4:2,Judgement of appearance (pretty etc.)
S7WR,243,S0655,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SD68,224,S0037,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SKDX,36,S0299,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SKDX,385,S0299,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SKDX,399,S0299,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SKDX,427,S0299,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SKDX,457,S0299,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SKDX,700,S0299,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SKDX,754,S0299,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SKDX,808,S0299,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SKDX,950,S0262,that 's ADJ - start,that 's funny,funny,E4:1,Happy/sad: Happy
SKDX,989,S0299,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SKDX,1116,S0262,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SKDX,1316,S0262,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SKDX,1735,S0299,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SKDX,1769,S0262,that 's ADJ - start,that 's terrible,terrible,A5:1,Evaluation:- Good/bad
SKDX,1824,S0299,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SKDX,1905,S0262,that 's ADJ - start,that 's wonderful,wonderful,A5:1,Evaluation:- Good/bad
SKDX,1938,S0299,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SKDX,1939,S0262,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SKDX,2160,S0299,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SKDX,2182,S0299,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SKDX,2212,S0299,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SN97,261,S0282,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S263,958,S0616,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S263,1634,S0616,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S263,2022,S0616,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S263,2126,S0590,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SFUT,4,S0482,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SFUT,152,S0482,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SYEZ,13,S0475,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SYEZ,45,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SYEZ,413,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SYEZ,445,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SYEZ,574,S0417,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SYEZ,621,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SYEZ,623,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SYEZ,698,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SYEZ,778,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SYEZ,790,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SYEZ,798,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SYEZ,830,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SYEZ,898,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SYEZ,1262,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SYEZ,1558,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SUEL,297,S0180,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SUEL,323,S0180,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SUEL,454,S0180,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SJHL,2829,S0329,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SWW8,44,S0426,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SWW8,162,S0426,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SWW8,198,S0426,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SWW8,320,S0426,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SW4Z,224,S0589,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SRGA,23,S0671,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SRGA,87,S0671,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SRGA,89,S0671,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SRGA,299,S0672,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SRGA,653,S0671,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SK3B,5,S0041,that 's ADJ - start,that 's easy,easy,A12,Easy/difficult
SK3B,282,S0041,that 's ADJ - start,that 's wise,wise,S1:2:6,Sensible
SK3B,874,S0084,that 's ADJ - start,that 's mad,mad,B2,Health and disease
SK3B,1215,S0041,that 's ADJ - start,that 's sick,sick,B2,Health and disease
SGV4,75,S0618,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SGV4,124,S0619,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SGV4,215,S0618,that 's ADJ - start,that 's great,great,A5:1,Evaluation:- Good/bad
S5LP,417,S0249,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
S5LP,447,S0246,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
S5LP,1201,S0245,that 's ADJ - start,that 's great,great,A5:1,Evaluation:- Good/bad
S5LP,1431,UNKFEMALE,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
S6KV,150,S0416,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S6KV,910,S0417,that 's ADJ - start,that 's terrible,terrible,A5:1,Evaluation:- Good/bad
SUJ8,96,S0688,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SUJ8,145,S0687,that 's ADJ - start,that 's vile,vile,O4:2,Judgement of appearance (pretty etc.)
SE4X,425,S0287,that 's ADJ - start,that 's terrible,terrible,A5:1,Evaluation:- Good/bad
SE4X,614,S0283,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SPZA,414,S0509,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SVBJ,878,S0018,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SVBJ,1349,S0093,that 's ADJ - start,that 's interesting,interesting,X5:2,Interest/boredom/excited/energetic
S67P,84,S0336,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
S67P,118,S0337,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
S7GW,86,S0618,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
STG9,71,S0632,that 's ADJ - start,that 's bad,bad,A5:1,Evaluation:- Good/bad
STG9,344,S0632,that 's ADJ - start,that 's positive,positive,A5:1,Evaluation:- Good/bad
STG9,1261,S0632,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
STG9,1293,S0632,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SNJP,154,S0190,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SNJP,385,S0190,that 's ADJ - start,that 's lovely,lovely,O4:2,Judgement of appearance (pretty etc.)
SNJP,552,S0190,that 's ADJ - start,that 's strange,strange,A6:2,Comparing:- Usual/unusual 
SNJP,896,S0190,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SNJP,1213,S0190,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SNJP,1469,S0190,that 's ADJ - start,that 's lovely,lovely,O4:2,Judgement of appearance (pretty etc.)
SNJP,2340,S0192,that 's ADJ - start,that 's phenomenal,phenomenal,A5:1,Evaluation:- Good/bad
SNJP,2400,S0192,that 's ADJ - start,that 's fantastic,fantastic,A5:1,Evaluation:- Good/bad
SNJP,2767,S0190,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SU3C,364,S0517,that 's ADJ - start,that 's awful,awful,O4:2,Judgement of appearance (pretty etc.)
SU3C,380,S0517,that 's ADJ - start,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
SU3C,566,S0517,that 's ADJ - start,that 's difficult,difficult,A12,Easy/difficult
SU3C,710,S0517,that 's ADJ - start,that 's hilarious,hilarious,E4:1,Happy/sad: Happy
SU3C,1089,S0558,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SYJK,1203,S0622,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
STKW,2,S0326,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
STKW,96,S0331,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
STKW,160,S0330,that 's ADJ - start,that 's awesome,awesome,O4:2,Judgement of appearance (pretty etc.)
SXLC,31,S0663,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SXLC,694,S0660,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SXLC,756,S0662,that 's ADJ - start,that 's American,American,Z2,Geographical names
SXLC,759,S0662,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SXLC,1664,S0661,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SXLC,1675,S0660,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SKPP,59,S0202,that 's ADJ - start,that 's creepy,creepy,E5,Fear/bravery/shock
SKPP,921,S0208,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SFLB,134,S0375,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
SFLB,346,S0375,that 's ADJ - start,that 's brill,brill,A5:1,Evaluation:- Good/bad
SFLB,424,S0375,that 's ADJ - start,that 's cute,cute,O4:2,Judgement of appearance (pretty etc.)
SFLB,562,S0375,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SFLB,600,S0375,that 's ADJ - start,that 's crazy,crazy,B2,Health and disease
SFLB,637,S0167,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SFLB,743,S0167,that 's ADJ - start,that 's funny,funny,E4:1,Happy/sad: Happy
SFLB,903,S0167,that 's ADJ - start,that 's horrible,horrible,O4:2,Judgement of appearance (pretty etc.)
SFLB,927,S0167,that 's ADJ - start,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
SCA5,383,S0144,that 's ADJ - start,That 's okay,okay,Z4,Discourse Bin
SCA5,485,S0144,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SWGX,293,S0024,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SWGX,451,S0024,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S4XR,71,S0618,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SA9U,198,S0024,that 's ADJ - start,that 's hilarious,hilarious,E4:1,Happy/sad: Happy
S2ZU,191,S0326,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S2ZU,251,S0445,that 's ADJ - start,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
S2ZU,300,S0327,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S2ZU,363,S0445,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
S2ZU,410,S0445,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S2ZU,414,S0445,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S2ZU,878,S0327,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
S2ZU,1738,S0327,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S2ZU,1866,S0327,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S2ZU,2141,S0326,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S2ZU,2353,S0445,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SJLT,13,S0084,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SJLT,737,S0041,that 's ADJ - start,that 's fun,fun,E4:1,Happy/sad: Happy
SJLT,1015,S0084,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SJLT,1233,S0084,that 's ADJ - start,that 's convenient,convenient,A12,Easy/difficult
S5HH,317,S0063,that 's ADJ - start,that 's awful,awful,O4:2,Judgement of appearance (pretty etc.)
S5HH,336,S0147,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S5HH,528,S0063,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SUH7,335,S0403,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SUH7,349,S0403,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SUH7,353,S0403,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SUH7,358,S0403,that 's ADJ - start,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
SUH7,654,S0403,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SUH7,666,S0403,that 's ADJ - start,that 's deep,deep,N3:7,Measurement: Length & height
SUVS,6,S0614,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SUVS,487,S0617,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SUVS,490,S0617,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SUVS,491,S0614,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SUVS,804,S0641,that 's ADJ - start,that 's crazy,crazy,B2,Health and disease
SUVS,1035,S0614,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SUVS,1536,S0641,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SDN3,188,S0432,that 's ADJ - start,that 's horrible,horrible,O4:2,Judgement of appearance (pretty etc.)
SP9F,439,S0262,that 's ADJ - start,that 's great,great,A5:1,Evaluation:- Good/bad
SQ3P,68,S0520,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SQ3P,184,S0519,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SQ3P,220,S0520,that 's ADJ - start,that 's small,small,N3:2,Measurement: Size 
SQ3P,285,S0520,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SQ3P,512,S0519,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SQ3P,541,S0520,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SQ3P,922,S0520,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
